epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,34.4952,1.71167,4.22868,1.38328,0,0,0,0,1.16833,4.16848,1.18341,3.75e-05,3.75e-05,3.75e-05
